Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1980,1980,1000 USD,13,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1981,1981,1000 USD,181,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1982,1982,1000 USD,477,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1983,1983,1000 USD,77,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1984,1984,1000 USD,13,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1985,1985,1000 USD,13,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1986,1986,1000 USD,13,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1987,1987,1000 USD,39,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1988,1988,1000 USD,39,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1989,1989,1000 USD,39,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1990,1990,1000 USD,52,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1991,1991,1000 USD,39,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1992,1992,1000 USD,103,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1993,1993,1000 USD,65,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1994,1994,1000 USD,297,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1995,1995,1000 USD,284,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1996,1996,1000 USD,465,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1997,1997,1000 USD,206,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1998,1998,1000 USD,335,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),1999,1999,1000 USD,155,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2000,2000,1000 USD,374,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2001,2001,1000 USD,219,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2002,2002,1000 USD,194,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2003,2003,1000 USD,284,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2004,2004,1000 USD,219,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2005,2005,1000 USD,206,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2006,2006,1000 USD,155,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2007,2007,1000 USD,232,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2008,2008,1000 USD,168,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2009,2009,1000 USD,129,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2010,2010,1000 USD,129,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2011,2011,1000 USD,155,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2012,2012,1000 USD,103,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2013,2013,1000 USD,116,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2014,2014,1000 USD,109,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2015,2015,1000 USD,83,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2016,2016,1000 USD,71,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2017,2017,1000 USD,100,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2018,2018,1000 USD,59,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2019,2019,1000 USD,169,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2020,2020,1000 USD,115,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2021,2021,1000 USD,203,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,26110,Raw silk (not thrown),2022,2022,1000 USD,163,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1961,1961,1000 USD,3853,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1962,1962,1000 USD,1073,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1963,1963,1000 USD,7051,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1964,1964,1000 USD,12287,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1965,1965,1000 USD,761,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1966,1966,1000 USD,1362,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1967,1967,1000 USD,2727,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1968,1968,1000 USD,2842,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1969,1969,1000 USD,364,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1970,1970,1000 USD,650,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1971,1971,1000 USD,125,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1972,1972,1000 USD,329,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1973,1973,1000 USD,551,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1974,1974,1000 USD,41173,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1975,1975,1000 USD,50903,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1976,1976,1000 USD,28366,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1977,1977,1000 USD,2464,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1978,1978,1000 USD,1025,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1979,1979,1000 USD,2787,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1980,1980,1000 USD,7785,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1981,1981,1000 USD,6758,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1982,1982,1000 USD,3285,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1983,1983,1000 USD,18704,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1984,1984,1000 USD,31661,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1985,1985,1000 USD,99298,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1986,1986,1000 USD,116852,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1987,1987,1000 USD,128397,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1988,1988,1000 USD,120974,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1989,1989,1000 USD,82512,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1990,1990,1000 USD,94737,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1991,1991,1000 USD,122646,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1992,1992,1000 USD,113532,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1993,1993,1000 USD,150918,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1994,1994,1000 USD,140639,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1995,1995,1000 USD,92278,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1996,1996,1000 USD,28589,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1997,1997,1000 USD,13487,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1998,1998,1000 USD,29215,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,1999,1999,1000 USD,28766,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2000,2000,1000 USD,54848,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2001,2001,1000 USD,37169,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2002,2002,1000 USD,39986,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2003,2003,1000 USD,29571,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2004,2004,1000 USD,33710,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2005,2005,1000 USD,58408,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2006,2006,1000 USD,45290,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2007,2007,1000 USD,40165,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2008,2008,1000 USD,36421,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2009,2009,1000 USD,36819,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2010,2010,1000 USD,38506,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2011,2011,1000 USD,48067,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2012,2012,1000 USD,41741,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2013,2013,1000 USD,33318,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2014,2014,1000 USD,24149,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2015,2015,1000 USD,31926,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2016,2016,1000 USD,35340,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2017,2017,1000 USD,37353,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2018,2018,1000 USD,39076,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2019,2019,1000 USD,30014,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2020,2020,1000 USD,56514,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2021,2021,1000 USD,23690,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23520,Refined sugar,2022,2022,1000 USD,36935,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1961,1961,1000 USD,33574,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1962,1962,1000 USD,33689,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1963,1963,1000 USD,41229,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1964,1964,1000 USD,39611,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1965,1965,1000 USD,58036,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1966,1966,1000 USD,44208,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1967,1967,1000 USD,48486,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1968,1968,1000 USD,50171,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1969,1969,1000 USD,50278,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1970,1970,1000 USD,54475,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1971,1971,1000 USD,71034,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1972,1972,1000 USD,69665,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1973,1973,1000 USD,67694,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1974,1974,1000 USD,59111,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1975,1975,1000 USD,63680,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1976,1976,1000 USD,68232,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1977,1977,1000 USD,68131,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1978,1978,1000 USD,70898,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1979,1979,1000 USD,78070,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1980,1980,1000 USD,80123,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1981,1981,1000 USD,85975,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1982,1982,1000 USD,94175,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1983,1983,1000 USD,93210,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1984,1984,1000 USD,98030,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1985,1985,1000 USD,100232,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1986,1986,1000 USD,112651,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1987,1987,1000 USD,116870,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1988,1988,1000 USD,125517,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1989,1989,1000 USD,127949,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1990,1990,1000 USD,140036,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1991,1991,1000 USD,149449,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1992,1992,1000 USD,163452,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1993,1993,1000 USD,173925,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1994,1994,1000 USD,171656,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1995,1995,1000 USD,195582,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1996,1996,1000 USD,204543,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1997,1997,1000 USD,237079,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1998,1998,1000 USD,225032,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",1999,1999,1000 USD,228150,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2000,2000,1000 USD,228309,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2001,2001,1000 USD,233736,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2002,2002,1000 USD,220627,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2003,2003,1000 USD,230189,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2004,2004,1000 USD,290713,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2005,2005,1000 USD,291637,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2006,2006,1000 USD,297577,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2007,2007,1000 USD,302918,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2008,2008,1000 USD,325415,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2009,2009,1000 USD,332874,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2010,2010,1000 USD,322108,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2011,2011,1000 USD,323354,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2012,2012,1000 USD,311150,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2013,2013,1000 USD,453715,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2014,2014,1000 USD,349857,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2015,2015,1000 USD,342826,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2016,2016,1000 USD,404528,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2017,2017,1000 USD,337745,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2018,2018,1000 USD,354957,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2019,2019,1000 USD,478291,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2020,2020,1000 USD,420250,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2021,2021,1000 USD,360871,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,23161.02,"Rice, milled",2022,2022,1000 USD,461739,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1973,1973,1000 USD,976,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1988,1988,1000 USD,5054,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1989,1989,1000 USD,2240,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1990,1990,1000 USD,1,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1992,1992,1000 USD,40,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1993,1993,1000 USD,8,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1994,1994,1000 USD,45,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1995,1995,1000 USD,20,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1996,1996,1000 USD,32,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1997,1997,1000 USD,6,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1998,1998,1000 USD,162,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,1999,1999,1000 USD,652,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2000,2000,1000 USD,1787,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2001,2001,1000 USD,1214,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2002,2002,1000 USD,1386,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2003,2003,1000 USD,325,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2004,2004,1000 USD,140,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2005,2005,1000 USD,98,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2006,2006,1000 USD,62,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2007,2007,1000 USD,219,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2008,2008,1000 USD,5200,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2009,2009,1000 USD,203,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2010,2010,1000 USD,108,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2011,2011,1000 USD,42,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2012,2012,1000 USD,119,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2013,2013,1000 USD,5,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2014,2014,1000 USD,28,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2015,2015,1000 USD,149,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2016,2016,1000 USD,153,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2017,2017,1000 USD,509,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2018,2018,1000 USD,614,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2019,2019,1000 USD,647,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2020,2020,1000 USD,1018,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2021,2021,1000 USD,528,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,116,Rye,2022,2022,1000 USD,370,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2014,2014,1000 USD,932,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2015,2015,1000 USD,663,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2016,2016,1000 USD,1027,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2017,2017,1000 USD,980,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2018,2018,1000 USD,950,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2019,2019,1000 USD,1445,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2020,2020,1000 USD,1857,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2021,2021,1000 USD,2259,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,1446,Safflower seed,2022,2022,1000 USD,1995,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1961,1961,1000 USD,458,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1962,1962,1000 USD,493,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1963,1963,1000 USD,505,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1964,1964,1000 USD,553,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1965,1965,1000 USD,630,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1966,1966,1000 USD,696,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1967,1967,1000 USD,981,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1968,1968,1000 USD,826,E,Estimated value
TI,Trade Indices,124,Canada,65,Import Value Base Period Price,21184.02,"Sausages and similar products of meat, offal or blood of pig",1969,1969,1000 USD,684,E,Estimated value
